benchmark,direction_id,sign,point_id,amplitude,z1_norm,root_linear_norm,operator_variation_norm,nonlinear_norm,linear_solve_norm,root_fraction,operator_fraction,nonlinear_fraction,linear_solve_fraction,decomposition_closure,linear_solve_relative_residual,z1_u_norm,root_u_norm,operator_u_norm,nonlinear_u_norm,residual_u_norm,z1_p_norm,root_p_norm,operator_p_norm,nonlinear_p_norm,residual_p_norm,z1_s_norm,root_s_norm,operator_s_norm,nonlinear_s_norm,residual_s_norm,condition_number,branch_preserving,branch_margin_gate_pass,finite,pass
N1,SVD_MIN,-1,8,.5000000000000000E-03,8.02211319458476384E-08,1.20892686241574128E-17,1.60442960897049703E-07,8.02218289392282485E-08,1.22054156085947266E-19,4.54200859437617424E-21,7.99998609885121725E-01,2.00001390114878330E-01,4.62970203170220794E-25,2.63382157636071699E-20,1.42428449493807612E-15,4.08068017745137122E-10,1.19606905659290561E-19,8.16135316258100406E-10,4.08067298406126963E-10,2.13277440282360695E-10,3.33819831434636330E-11,8.70695808775888172E-21,6.67640182187151910E-11,3.33820350666607187E-11,1.77757586750857494E-07,8.02200871154425415E-08,1.20886738000508698E-17,1.60440871248954665E-07,8.02207841215386381E-08,2.25348246116736075E-07,4.59189288484863027E+03,1,1,1,1
N1,SVD_MIN,-1,9,.3000000000000000E-03,2.88830540594050629E-08,7.37811510250238396E-18,5.77662586937517463E-08,2.88832046268747676E-08,2.39804192874286415E-19,1.30506428562512387E-20,7.99999165962744674E-01,2.00000834037255298E-01,1.37865181581398231E-23,1.48114943661063863E-19,8.99799677077090886E-16,1.46918779421988769E-10,7.27109777385317855E-20,2.93837403634432767E-10,1.46918624137249092E-10,1.27987513995994935E-10,1.20187617519477585E-11,5.44652770532857981E-21,2.40375347319564205E-11,1.20187729746222929E-11,1.06655512473846935E-07,2.88826778921230629E-08,7.37775480175547946E-18,5.77655063619336684E-08,2.88828284623389675E-08,1.35194110927524809E-07,4.59247629401028189E+03,1,1,1,1
N1,SVD_MIN,-1,10,.2000000000000000E-03,1.28376789549816290E-08,4.88568408191568564E-18,2.56754025235229661E-08,1.28377235635902806E-08,1.15051304567740685E-19,2.89671605052288234E-20,7.99999444091562095E-01,2.00000555908437933E-01,1.60634290108804444E-23,5.29788053177530547E-20,1.31436649447123732E-15,6.53004121469511452E-11,4.79408271150107908E-20,1.30600778275185067E-10,6.53003660828983104E-11,8.53323524382036518E-11,5.34194923570588709E-12,3.58775162201911855E-21,1.06839017967813505E-11,5.34195255737962936E-12,7.11039951361415618E-08,1.28375117632246009E-08,4.88544754893736926E-18,2.56750681408226405E-08,1.28375563726471486E-08,9.01244620818949457E-08,4.59276805010335102E+03,1,1,1,1
N1,SVD_MIN,-1,11,.1000000000000000E-03,3.20961126894471122E-09,2.44284204095784282E-18,6.41922811580270180E-09,3.20961684449803975E-09,8.75993242518824530E-20,1.15855055302462016E-19,7.99999722175002481E-01,2.00000277824997574E-01,1.48979231542588697E-22,6.60895912249624872E-21,2.64333236548031479E-15,1.63258973227021272E-11,2.39704135575053954E-20,3.26517889040244150E-11,1.63258915590439454E-11,4.26699565709143592E-11,1.33555665220802263E-12,1.79387581100955928E-21,2.67111372090452947E-12,1.33555706699379937E-12,3.55521576490146305E-08,3.20956946943073971E-09,2.44272377446868463E-18,6.41914451687643252E-09,3.20957504508582510E-09,4.50597585653252177E-08,4.59305984054611963E+03,1,1,1,1
N1,SVD_MIN,-1,12,.7499999999999999E-04,1.80543327505038238E-09,1.84452877562559599E-18,3.61086890351491668E-09,1.80543562661380495E-09,2.51484288801405653E-20,2.08755199463790308E-19,7.99999791765325541E-01,2.00000208234674515E-01,3.88050411167015309E-23,3.60764986302719389E-20,1.15546430393638403E-15,9.18342895231925891E-12,1.81777444346329464E-20,1.83668554847836970E-11,9.18342651499774232E-12,3.20031889915470075E-11,7.51260369258137275E-13,1.36163192633214495E-21,1.50252091444083175E-12,7.51260543798124890E-13,2.66641482524249013E-08,1.80540976260229763E-09,1.84443870043886987E-18,3.61082187866163236E-09,1.80541211420867052E-09,3.37943553495753235E-08,4.59313279352458085E+03,1,1,1,1
N1,SVD_MIN,-1,13,.5000000000000000E-04,8.02426761241627289E-10,1.22142102047892141E-18,1.60485421980797465E-09,8.02427457306581583E-10,2.88625863766785034E-20,4.63393048477851128E-19,7.99999861459273265E-01,2.00000138540726763E-01,2.58755283294352982E-22,1.01274411529694804E-20,1.38139517281659316E-15,4.08157363254326440E-12,1.19852067787526977E-20,8.16314654725595073E-12,4.08157290277614294E-12,2.13359437688144268E-11,3.33897832216865267E-13,8.96937905504779638E-22,6.67795716553797502E-13,3.33897883420372344E-13,1.77761188455224139E-08,8.02416311166246918E-10,1.22136188723434232E-18,1.60483331966992498E-09,8.02417007243957060E-10,2.25292611873743618E-08,4.59320574865031631E+03,1,1,1,1
N1,SVD_MIN,-1,14,.3000000000000000E-04,2.88877081908038917E-10,7.36361109755888833E-19,5.77754314860470229E-10,2.88877232213670103E-10,4.81169420485575678E-21,1.29952678080106859E-18,7.99999917159598062E-01,2.00000082840401883E-01,5.54880655979409939E-23,4.55228103215012212E-21,5.21295733998869138E-16,1.46938080484912218E-12,7.30882952849438421E-21,2.93876145956904295E-12,1.46938064742454784E-12,1.28018002612509835E-11,1.20204467839588718E-13,5.24559723523850772E-22,2.40408947231860408E-13,1.20204478877540101E-13,1.06656809124443353E-08,2.88873319852561115E-10,7.36324649736068545E-19,5.77746790752240599E-10,2.88873470160945882E-10,1.35174083722008707E-08,4.59326411429712334E+03,1,1,1,1
N1,SVD_MIN,-1,15,.2000000000000000E-04,1.28390580315780213E-10,4.73061733835634830E-19,2.56781205718971128E-10,1.28390624912815604E-10,1.44559835694585541E-20,2.71518313887653629E-18,7.99999945034406079E-01,2.00000054965593921E-01,2.53547178191112199E-21,4.83020066275964781E-21,1.33125562307462508E-15,6.53061312246481357E-13,4.61755897624787737E-21,1.30612258332179013E-12,6.53061266305760627E-13,8.53461183374522078E-12,5.34244852797719827E-14,3.26857406319491673E-22,1.06848974215968787E-13,5.34244885917507497E-14,7.11045714335231895E-09,1.28388908284826640E-10,4.73039084360810371E-19,2.56777861657859058E-10,1.28388952882675150E-10,9.01155613510393617E-09,4.59329329763590795E+03,1,1,1,1
N1,SVD_MIN,-1,16,.1000000000000000E-04,3.20978369739573780E-11,2.36530866917817415E-19,6.41956794243893580E-11,3.20978422113885315E-11,3.59555035345817664E-21,1.08606050642972433E-17,7.99999975084241033E-01,2.00000024915758995E-01,2.50962669028251671E-21,2.41279090613755176E-21,7.42045455662563119E-16,1.63266125812131272E-13,2.30877948812393869E-21,3.26532244821496672E-13,1.63266116774756968E-13,4.26734518874350978E-12,1.33561909094158647E-14,1.63428703159745837E-22,2.67123821621632057E-14,1.33561910868872042E-14,3.55523017254169572E-09,3.20974189646312892E-11,2.36519542180405186E-19,6.41948434058429561E-11,3.20974242021765420E-11,4.50575334449629580E-09,4.59332248131810593E+03,1,1,1,1
N1,SVD_MIN,-1,17,.7500000000000000E-05,1.80550603524794612E-11,1.84090277438972208E-19,3.61101229332795198E-11,1.80550623946522577E-11,3.05659194544115697E-21,2.07918794582989185E-17,7.99999983552312943E-01,2.00000016447687112E-01,5.73201044197209375E-21,8.84571826333508183E-22,2.06865092082191460E-15,9.18373086360838373E-14,1.82720738212359605E-21,1.83674613672923934E-13,9.18373031544810307E-14,3.20051626777715588E-12,7.51286722216045716E-15,1.31139930880962693E-22,1.50257345317534387E-14,7.51286717769504059E-15,2.66642292956904676E-09,1.80548252220076719E-11,1.84081162434017136E-19,3.61096526723832328E-11,1.80548272642349654E-11,3.37931037281404754E-09,4.59332977729234972E+03,1,1,1,1
N1,SVD_MIN,-1,18,.5000000000000000E-05,8.02448318135387718E-12,1.18265433458908707E-19,1.60489670990464388E-11,8.02448380153857889E-12,2.16001386731867232E-21,4.34421653040594178E-17,7.99999989950142543E-01,2.00000010049857402E-01,1.44913513659651686E-20,2.13767144086781149E-22,1.67080783495193867E-15,4.08166306241478565E-14,1.15438974406196934E-21,8.16332609624449337E-14,4.08166292364394520E-14,2.13368243272940348E-12,3.33905639031426732E-15,8.17143515798729183E-23,6.67811285832680101E-15,3.33905638962950608E-15,1.77761548648801123E-09,8.02437867882605468E-12,1.18259771090202593E-19,1.60487580940018025E-11,8.02437929902589121E-12,2.25287049150785245E-09,4.59333707328822857E+03,1,1,1,1
N1,SVD_MIN,-1,19,.3000000000000000E-05,2.88881736092587478E-12,7.42545705646985331E-20,5.77763495042909744E-12,2.88881751454675178E-12,1.20838288113368719E-21,1.32140568127252799E-16,7.99999995643094319E-01,2.00000004356905570E-01,3.49944293826579758E-20,4.68095401523859618E-22,5.79422305974147308E-16,1.46940009530169662E-14,7.12876614388230444E-22,2.93880025427145254E-14,1.46940009091502666E-14,1.28021182312711557E-12,1.20206152477590451E-15,5.39847076527279532E-23,2.40412311835062550E-15,1.20206154017655966E-15,1.06656938794501302E-09,2.88877973998898362E-12,7.42511288960093309E-20,5.77755970855502511E-12,2.88877989361207760E-12,1.35172081152968613E-09,4.59334291010037759E+03,1,1,1,1
